,201838,201811,201817,201821,201823,201827,201829,201831,201834,201840,201842,201844,201847,201851,201853,201855,201857,201859,201863,201875,201877,201879,201881,201883,201885,201887,201889,201891,201896,201898,201900,201902,202483
2014-02-10,1.01945499,1.0038388,0.99801732,1.03413422,1.02192634,1.03561767,1.02495444,1.02192634,1.01730382,1.02192634,1.03413422,0.99247828,1.01362882,1.00083925,0.99170726,1.00795615,1.00292236,1.00521862,0.98648647,1.00521862,1.03413422,0.96040424,1.00836471,0.98374915,1.0623289,0.99864251,0.99845711,1.03413422,1.04742427,1.01620672,1.00632405,1.02891514,0.995938594
2014-02-11,1.02245499,1.0089388,1.00291732,1.03923422,1.02682634,1.03681767,1.02795444,1.02682634,1.02202882,1.02682634,1.03923422,0.99587828,1.01835382,1.00593925,0.98680726,1.01095615,0.99956236,1.01031862,0.98620647,1.01031862,1.03923422,0.96376424,1.01308971,0.98864915,1.0665289,0.99374251,1.00145711,1.03923422,1.04967427,1.02110672,1.00632405,1.03401514,0.995938594
2014-02-12,1.01995499,1.0080388,1.00193732,1.03833422,1.02584634,1.03921767,1.02545444,1.02584634,1.01940382,1.02584634,1.03833422,0.99457828,1.01572882,1.00503925,0.98884334,1.00845615,1.00572236,1.00941862,0.98830647,1.00941862,1.03833422,0.95784896,1.01046471,0.98766915,1.0647089,0.99472251,0.99895711,1.03833422,1.05117427,1.02012672,1.00632405,1.03311514,0.995938594
2014-02-13,1.01945499,1.0092388,1.00165732,1.03953422,1.02556634,1.03831767,1.02495444,1.02556634,1.01765382,1.02556634,1.03953422,0.99472828,1.01397882,1.00623925,0.98856334,1.00795615,1.00404236,1.01061862,0.98746647,1.01061862,1.03953422,0.95616896,1.00871471,0.98704525,1.0623289,0.99500251,0.99845711,1.03821445,1.05612427,1.01984672,1.00632405,1.03431514,0.995938594
2014-02-14,1.01595499,1.0104388,0.99927732,1.04073422,1.02318634,1.03981767,1.02145444,1.02318634,1.01485382,1.02318634,1.04073422,0.99447828,1.01117882,1.00743925,0.98618334,1.00445615,1.00810236,1.01181862,0.98606647,1.01181862,1.04073422,0.96022896,1.00591471,0.98942525,1.0577089,0.99738251,0.99495711,1.03701445,1.05522427,1.01746672,1.00632405,1.03551514,0.9949966295
2014-02-17,1.00995499,0.9990388,0.99325732,1.02933422,1.01716634,1.03321767,1.01545444,1.01716634,1.01205382,1.01716634,1.02933422,0.99247828,1.00837882,0.99603925,0.98016334,0.99845615,1.00348236,1.00041862,0.98186647,1.00041862,1.02933422,0.95560896,1.00311471,0.99544525,1.0588289,1.00340251,0.98895711,1.04841445,1.03300943,1.01144672,1.00632405,1.02411514,0.9982241295
2014-02-18,1.01645499,1.00491785,0.99697282,1.03473422,1.02094634,1.03321767,1.02195444,1.02094634,1.01677882,1.02094634,1.03473422,0.99432828,1.01310382,1.00143925,0.98394334,1.00286926,1.00418236,1.00581862,0.98172647,1.00581862,1.03473422,0.95630896,1.00783971,0.99166525,1.0605089,0.99962251,0.99545711,1.04301445,1.03300943,1.01522672,1.00632405,1.02951514,0.9952215315
2014-02-19,1.01445499,1.00791785,0.99809282,1.03173422,1.01982634,1.03111767,1.01995444,1.01982634,1.01502882,1.01982634,1.03173422,0.99412828,1.01135382,0.99843925,0.98282334,1.00486926,1.00614236,1.00281862,0.98214647,1.00281862,1.03173422,0.95826896,1.00608971,0.99244062,1.0539289,1.00074251,0.99345711,1.04601445,1.03300943,1.01410672,1.00632405,1.02651514,0.9952215315
2014-02-20,1.02045499,1.00431785,0.99221282,1.03533422,1.02570634,1.03441767,1.02595444,1.02570634,1.01625382,1.02570634,1.03533422,0.99537828,1.01257882,1.00203925,0.98870334,0.99886926,1.00502236,1.00749794,0.98904666,1.00749794,1.03641354,0.95714896,1.00731471,0.99797674,1.0530889,0.99486251,0.99945711,1.04241445,1.03300943,1.01998672,1.00632405,1.03011514,0.9952215315
2014-02-21,1.02095499,1.00251785,0.992289,1.03713422,1.02640634,1.03651767,1.02645444,1.02640634,1.01607882,1.02640634,1.03713422,0.99496978,1.01240382,1.00383925,0.98940334,0.99836926,1.00040236,1.00569794,0.98750666,1.00569794,1.03461354,0.95252896,1.0067756,0.99727674,1.0557489,0.99416251,0.99995711,1.04061445,1.03300943,1.02068672,1.00632405,1.03191514,0.9952215315
2014-02-24,1.03595499,0.98721785,1.001109,1.05243422,1.0352241,1.04791767,1.04154615,1.0352241,1.01957882,1.03522634,1.05243422,0.99796559,1.01590382,1.01913925,0.99822334,0.98336926,1.00414708,0.99039794,0.97952666,0.99039794,1.01931354,0.95574896,1.0032756,0.98839192,1.0525289,0.98534251,1.01495711,1.02531445,1.03300943,1.02950448,1.00687434,1.04721514,0.993784939
2014-02-25,1.03764678,0.98710206,1.003629,1.05183422,1.0379241,1.05091767,1.04394615,1.0379241,1.02150382,1.03767412,1.05183422,1.00176559,1.01782882,1.01853925,1.00067112,0.977979,1.00946708,0.99028215,0.97167614,0.99028215,1.01991354,0.95042896,1.0013506,0.99109192,1.0547689,0.98282251,1.01695711,1.02591445,1.0326962,1.03220448,1.00927434,1.04661514,0.996179189
2014-02-26,1.03584678,0.98590206,1.002369,1.05063422,1.0365741,1.05121767,1.04214615,1.0365741,1.01992882,1.03632412,1.05063422,1.00016559,1.01625382,1.01733925,0.99932112,0.976179,1.01226708,0.98908215,0.97257614,0.98908215,1.02111354,0.94762896,1.0029256,0.98974192,1.0551889,0.98408251,1.01545711,1.02711445,1.0296962,1.03085448,1.00747434,1.04541514,0.995539761
2014-02-27,1.03344678,0.98560206,0.999149,1.05033422,1.0331241,1.05061767,1.03974615,1.0331241,1.02027882,1.03287412,1.05033422,1.00486559,1.01660382,1.01703925,0.99587112,0.973779,1.0140518,0.98878215,0.97032614,0.98878215,1.02141354,0.94577368,1.0025756,0.98629192,1.0527795,0.98730251,1.01345711,1.02741445,1.0404962,1.02740448,1.00507434,1.04511514,0.996523041
2014-02-28,1.03764678,0.98890206,1.002229,1.05363422,1.0364241,1.05271767,1.04394615,1.0364241,1.02080382,1.03617412,1.05363422,1.00416559,1.01712882,1.02033925,0.99917112,0.977979,1.0182518,0.99208215,0.97152614,0.99208215,1.01799821,0.94240714,1.00203649,0.98892499,1.0568395,0.98422251,1.01695711,1.02411445,1.0353962,1.03070448,1.00927434,1.04841514,0.9983712725
2014-03-03,1.04124678,0.99340206,1.001389,1.05813422,1.0355241,1.05751767,1.04754615,1.0355241,1.02482882,1.03527412,1.05813422,1.00936559,1.02115382,1.02483925,0.99827112,0.981579,1.01443054,0.99658215,0.97272614,0.99658215,1.02249821,0.93835714,1.00606149,0.98825808,1.0493901,0.98506251,1.01995711,1.01961445,1.04001948,1.02980448,1.01287434,1.05291514,0.9979842725
2014-03-04,1.04064678,0.99940206,1.003349,1.06401554,1.0376241,1.06239429,1.04694615,1.0376241,1.02377882,1.03737412,1.06401554,1.00706559,1.02010382,1.03072057,1.00037112,0.980979,1.01683054,1.00258215,0.97377614,1.00258215,1.02837953,0.94075714,1.00501149,0.99035808,1.0495007,0.98310251,1.01945711,1.01359576,1.04421948,1.03190448,1.01227434,1.05879646,0.999077745
2014-03-05,1.03824678,0.99940206,1.002369,1.06401554,1.0365741,1.06239429,1.04454615,1.0365741,1.02272882,1.03632412,1.06401554,1.00316559,1.01905382,1.03072057,0.99932112,0.978579,1.01473054,1.00258215,0.97287614,1.00258215,1.02837953,0.93865714,1.00396149,0.98930808,1.0377113,0.98408251,1.01745711,1.01359576,1.02921948,1.03085448,1.00987434,1.05879646,0.9972406045
2014-03-06,1.04424678,1.00360206,1.00706571,1.06961554,1.03744073,1.06599429,1.05054615,1.03744073,1.02465382,1.03719075,1.06961554,1.00556559,1.02097882,1.03632057,1.00018775,0.984579,1.01473054,1.00678215,0.97297399,1.00678215,1.03397953,0.93865714,1.00588649,0.99017471,1.0379619,0.97916142,1.02245711,1.00799576,1.02981948,1.03172111,1.01587434,1.06439646,0.9968464465
2014-03-07,1.05915067,1.01620206,1.01448571,1.08641554,1.03744073,1.07639429,1.06545004,1.03744073,1.02500382,1.03719075,1.08641554,1.00776559,1.02132882,1.05312057,1.00018775,0.99948289,1.01023054,1.01938215,0.97297399,1.01938215,1.05077953,0.93415714,1.00623649,0.98972331,1.0315398,0.97113142,1.03487703,0.99119576,1.03551948,1.03172111,1.03077823,1.08119646,0.997274689
2014-03-10,1.08075067,1.02370206,1.03044571,1.09641554,1.03744073,1.09359429,1.08705004,1.03744073,1.03025382,1.03719075,1.09641554,1.03026559,1.02657882,1.06312057,1.00018775,1.02108289,1.01323054,1.02688215,0.97297399,1.02688215,1.06077953,0.93715714,1.01148649,0.97376331,1.0335377,0.95412142,1.05287703,0.98119576,1.05111948,1.03172111,1.05237823,1.09119646,1.007339689
2014-03-11,1.07355067,1.03000206,1.02831354,1.10481554,1.03695814,1.10519429,1.07985004,1.03695814,1.02692882,1.03719075,1.10481554,1.03446559,1.02325382,1.07152057,0.99970516,1.01388289,1.01263054,1.03318215,0.97297399,1.03318215,1.06917953,0.93655714,1.00816149,0.97493031,1.0291356,0.94822159,1.04687703,0.97279576,1.02861948,1.03172111,1.04517823,1.09959646,1.006272942
2014-03-12,1.07535067,1.02610206,1.02561354,1.09961554,1.03425814,1.10199429,1.08165004,1.03425814,1.02762882,1.03730794,1.09961554,1.05096559,1.02395382,1.06632057,0.99700516,1.01568289,1.01593054,1.02928215,0.97772272,1.02928215,1.06397953,0.93981934,1.00814737,0.97223031,1.0327356,0.94840159,1.04837703,0.97799576,1.01420524,1.03172111,1.04697823,1.09439646,1.0054666945
2014-03-13,1.06815067,1.02250206,1.02111354,1.09481554,1.02975814,1.09719429,1.07445004,1.02975814,1.0291897,1.03280794,1.09481554,1.05206559,1.0255147,1.06152057,0.99250516,1.00848289,1.01878054,1.02568215,0.97142272,1.02568215,1.05917953,0.93696934,1.00937237,0.96916421,1.0327356,0.94870159,1.04237703,0.98279576,1.01420524,1.03172111,1.03977823,1.08959646,1.0054666945
2014-03-14,1.07355067,1.02719434,1.02441354,1.10107191,1.03305814,1.10307282,1.07985004,1.03305814,1.0316397,1.03610794,1.10107191,1.05305073,1.0279647,1.06777694,0.99580516,1.01388289,1.02313054,1.03037443,0.97397272,1.03037443,1.0654359,0.93261934,1.01182237,0.96586421,1.0389735,0.94848159,1.04687703,0.97665195,1.01420524,1.03172111,1.04517823,1.09585283,1.0048754985
2014-03-17,1.08015067,1.02899434,1.02936354,1.10347191,1.03800814,1.10227282,1.08645004,1.03800814,1.0333897,1.04105794,1.10347191,1.05425073,1.0297147,1.07017694,1.00075516,1.02048289,1.02613054,1.03217443,0.97442272,1.03217443,1.0678359,0.92961934,1.01357237,0.96091421,1.0423041,0.94686113,1.05237703,0.97425195,1.01420524,1.03172111,1.05177823,1.09778011,1.0089372485
2014-03-18,1.07835067,1.02569434,1.02771354,1.09907191,1.03635814,1.09987282,1.08465004,1.03635814,1.0363647,1.03940794,1.09907191,1.04695073,1.0326897,1.06577694,0.99910516,1.01868289,1.02358054,1.02887443,0.97382272,1.02887443,1.0634359,0.93216934,1.01654737,0.96309885,1.0392241,0.94851113,1.05087703,0.97865195,1.01420524,1.03172111,1.04997823,1.09778011,1.0066614985
2014-03-19,1.07835067,1.02779434,1.02741354,1.10187191,1.03605814,1.10067282,1.08465004,1.03605814,1.0402147,1.03910794,1.10187191,1.04855073,1.0365397,1.06857694,0.99880516,1.01868289,1.01323054,1.02874653,0.97517272,1.02874653,1.0662359,0.94128154,1.02039737,0.96273349,1.0421641,0.94881113,1.05087703,0.97585195,1.01420524,1.03172111,1.04997823,1.09778011,1.004556467
2014-03-20,1.07775067,1.03169434,1.02921354,1.10707191,1.03785814,1.09987282,1.08405004,1.03785814,1.0433647,1.04090794,1.10707191,1.04405073,1.0396897,1.07377694,1.00060516,1.01808289,1.00468054,1.02354653,0.97307272,1.02354653,1.06569082,0.93274028,1.02354737,0.96266825,1.0325041,0.94701113,1.05037703,0.97065195,1.01420524,1.03172111,1.04937823,1.09778011,1.001018158
2014-03-21,1.07775067,1.03979434,1.03071354,1.11787191,1.03935814,1.11267282,1.08405004,1.03935814,1.0451147,1.04240794,1.11787191,1.04425073,1.0414397,1.08457694,1.00210516,1.01808289,1.007854,1.01274653,0.97682272,1.01274653,1.05489082,0.93330028,1.02529737,0.96416825,1.0299841,0.94551113,1.05037703,0.96051086,1.01420524,1.03172111,1.04937823,1.09778011,1.0006519295
2014-03-24,1.07115067,1.03457654,1.03176354,1.11147191,1.04040814,1.11587282,1.07745004,1.04040814,1.0454647,1.04345794,1.11147191,1.04175073,1.0417897,1.07817694,1.00315516,1.01148289,1.00546274,1.01914653,0.98027272,1.01914653,1.06129082,0.93568028,1.02564737,0.96521825,1.0330641,0.94446113,1.04809487,0.95411086,1.01420524,1.03172111,1.04277823,1.09778011,0.9987731795
2014-03-25,1.06215067,1.02137654,1.02066354,1.09827191,1.02930814,1.10507282,1.06845004,1.02930814,1.0409147,1.03235794,1.09827191,1.03705073,1.0372397,1.06497694,0.99205516,1.00248289,1.01371274,1.03219964,0.97157272,1.03219964,1.07449082,0.92798028,1.02109737,0.95411825,1.0326441,0.9563948,1.05709487,0.94091086,1.01420524,1.03172111,1.03377823,1.09778011,0.996466278
2014-03-26,1.06275067,1.02523098,1.02389762,1.10307191,1.03110814,1.09947282,1.06905004,1.03110814,1.0388147,1.03415794,1.10307191,1.03455073,1.0351397,1.06977694,0.99528924,1.00308289,1.01249148,1.03699964,0.97052272,1.03699964,1.06954538,0.929625,1.01899737,0.95735233,1.0365641,0.9581948,1.05649487,0.94571086,1.01420524,1.03172111,1.03437823,1.09778011,0.996466278
2014-03-27,1.06335067,1.02443098,1.02299762,1.10387191,1.03200814,1.10107282,1.06965004,1.03200814,1.0396897,1.03505794,1.10387191,1.03865073,1.0360147,1.07057694,0.99438924,1.00368289,1.01179148,1.03779964,0.97037272,1.03779964,1.07034538,0.928925,1.01987237,0.95645233,1.0385241,0.9590948,1.05589487,0.94651086,1.01420524,1.03172111,1.03497823,1.09778011,0.996466278
2014-03-28,1.04895067,1.03283098,1.02869762,1.09547191,1.02630814,1.09827282,1.05525004,1.02630814,1.0354897,1.02935794,1.09547191,1.03145073,1.0318147,1.06217694,1.00008924,0.98928289,1.01445148,1.02939964,0.96441877,1.02939964,1.06194538,0.931585,1.01567237,0.96215233,1.0368441,0.9533948,1.07029487,0.93811086,1.01420524,1.03172111,1.02173112,1.09778011,0.996466278
2014-03-31,1.04115067,1.03163098,1.03184762,1.09667191,1.02315814,1.09227282,1.04745004,1.02315814,1.0361897,1.02620794,1.09667191,1.02805073,1.0325147,1.06337694,1.00323924,0.98138685,1.01459148,1.03045226,0.96996877,1.03045226,1.06314538,0.931725,1.01637237,0.96530233,1.0362841,0.9502448,1.07809487,0.93931086,1.01420524,1.03172111,1.02173112,1.09778011,0.996466278
2014-04-01,1.03755067,1.03363098,1.03229762,1.09467191,1.02270814,1.09587282,1.04385004,1.02270814,1.0358397,1.02575794,1.09467191,1.02855073,1.0321647,1.06137694,1.00368924,0.98498685,1.03041148,1.03245226,0.96996877,1.03245226,1.06259764,0.947545,1.01602237,0.96575233,1.0367041,0.9497948,1.08169487,0.93731086,1.01420524,1.03172111,1.02173112,1.09778011,0.997894714
2014-04-02,1.0506562,1.03123098,1.03019762,1.09707191,1.02480814,1.09467282,1.05520281,1.02480814,1.0339147,1.02785794,1.09612453,1.02805073,1.0302397,1.06377694,1.00158924,0.97538685,1.03321148,1.03005226,0.97026877,1.03005226,1.06019764,0.950345,1.01408326,0.96365233,1.0470347,0.9518948,1.07209487,0.93971086,1.01420524,1.03172111,1.02173112,1.09778011,0.9973022015
2014-04-03,1.0596562,1.03803098,1.03304762,1.09027191,1.02195814,1.09107282,1.05520281,1.02195814,1.0328647,1.02436289,1.10292453,1.03085073,1.0291897,1.05697694,1.004457,0.98438685,1.02845148,1.03685226,0.97026877,1.03685226,1.06699764,0.945585,1.01513326,0.96652009,1.0524947,0.9490448,1.08109487,0.93291086,1.01420524,1.03172111,1.02173112,1.09778011,0.9973022015
2014-04-04,1.0650562,1.04883098,1.03844762,1.07947191,1.01655814,1.08427282,1.05520281,1.01637414,1.0312897,1.02940289,1.11350549,1.02745073,1.0276147,1.04617694,1.009497,0.98978685,1.03223148,1.04765226,0.97386877,1.04765226,1.0775786,0.949365,1.01670826,0.97156009,1.0463347,0.9436448,1.08649487,0.92211086,1.01420524,1.03172111,1.02173112,1.09832299,0.9991592665
2014-04-08,1.0752562,1.05563098,1.04474762,1.07267191,1.01037374,1.07184056,1.05520281,1.01637414,1.0321647,1.03528289,1.11860549,1.02723506,1.0284897,1.03924164,1.015377,0.99998685,1.02845148,1.05445226,0.98181877,1.05445226,1.0826786,0.945585,1.01583326,0.97744009,1.0481547,0.9373448,1.09669487,0.91531086,1.01420524,1.031829,1.02168122,1.10342299,1.0013705165
2014-04-09,1.0716562,1.04923098,1.04024762,1.07907191,1.01037374,1.07184056,1.05520281,1.01637414,1.0346147,1.03108289,1.11380549,1.02951946,1.03092559,1.03444164,1.011177,0.99638685,1.02985148,1.04805226,0.98136877,1.04805226,1.0778786,0.946985,1.01338326,0.97324009,1.0482947,0.9418448,1.09309487,0.92171086,1.01420524,1.027629,1.01808122,1.09862299,0.9984450165
2014-04-10,1.0698562,1.04363098,1.03784762,1.08467191,1.01037374,1.07184056,1.05520281,1.01637414,1.0311147,1.02884289,1.10960549,1.02771946,1.03442559,1.03024164,1.008937,0.99458685,1.02845148,1.04245226,0.97881877,1.04245226,1.07355971,0.945585,1.01688326,0.97100009,1.0482947,0.9442448,1.09129487,0.92731086,1.01420524,1.025389,1.01628122,1.09442299,0.9980731665
2014-04-11,1.0686562,1.04483098,1.03664762,1.08347191,1.01037374,1.07184056,1.05520281,1.01637414,1.0274397,1.02772289,1.11050549,1.03311946,1.03810059,1.03114164,1.007817,0.99338685,1.02663148,1.04365226,0.97596877,1.04365226,1.07474079,0.943765,1.02055826,0.96988009,1.0513747,0.9454448,1.09009487,0.92597842,1.01420524,1.024269,1.01508122,1.09532299,0.9980731665
2014-04-14,1.0620562,1.04523098,1.03664762,1.08307191,1.01037374,1.07184056,1.05520281,1.01637414,1.02848264,1.02772289,1.11080549,1.03351946,1.03705059,1.03144164,1.007817,0.98678685,1.02607148,1.04405226,0.97641877,1.04405226,1.07504079,0.943205,1.01950826,0.96841696,1.0515147,0.9454448,1.08349487,0.92627842,1.01420524,1.024269,1.00848122,1.09562299,0.998326596
2014-04-15,1.0674562,1.05163098,1.03799762,1.07667191,1.01037374,1.07184056,1.05520281,1.01637414,1.02848264,1.02898289,1.11560549,1.03131946,1.03617559,1.03624164,1.009077,0.99218685,1.02621148,1.05045226,0.97401877,1.05045226,1.07984079,0.943345,1.01863326,0.96715696,1.0558547,0.9440948,1.08889487,0.93107842,1.01420524,1.025529,1.01388122,1.10042299,0.998840096
